0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0.30, 0.30, 0.30
0, 0, 0
0.38095238095238093, 0.42857142857142855, 0.42857142857142855
0.40, 0.40, 0.40
0.00186683260734, 0.00186683260734, 0.00186683260734
0, 0, 0
0.00237318303174, 0.00266983091071, 0.00192821121329
0, 0, 0
0.77, 0.77, 0.77
0, 0, 0
0.039886039886039885, 0.038461538461538464, 0.039886039886039885
0.86, 0.86, 0.86
