0.89, 0.89, 0.89
0.97707, 0.97707, 0.97707
0.99619, 0.99619, 0.99619
0.78, 0.78, 0.78
0.97914, 0.98027, 0.97973
0.77, 1, 1
0.77, 0.77, 0.77
0.801657142359, 0.801642616216, 0.801660047588
0.6190476190476191, 0.5714285714285714, 0.5714285714285714
0.76, 0.76, 0.76
0.978152681381, 0.977943504926,  0.97795512584
1, 1, 1
0.82447653163, 0.824273422209, 0.82401491931
1, 1, 1
0.74, 0.74, 0.74
1, 1, 1
0.71, 0.71, 0.71
0.71, 0.71, 0.71
