0.82242,0.80740,0.96166,0.62111,0.01301
0.81712,0.80093,0.96713,0.56413,0.01078
0.82813,0.81425,0.95686,0.70566,0.01900
0.81623,0.80005,0.96628,0.56951,0.01096
0.81752,0.80151,0.96594,0.57791,0.01113
