0.83810,0.82802,0.93153,0.72063,0.03629
0.84342,0.83631,0.90928,0.78854,0.05700
0.84177,0.83277,0.92520,0.75492,0.04108
0.84047,0.83159,0.92280,0.77828,0.04707
0.84073,0.83212,0.92058,0.73374,0.04348
