0.81408,0.79924,0.95173,0.51252,0.02414
0.81573,0.80175,0.94540,0.58497,0.02944
0.81277,0.79822,0.94762,0.50277,0.02516
0.81455,0.80034,0.94625,0.56413,0.02841
0.81333,0.79874,0.94865,0.47537,0.02294
