0.81193,0.80865,0.84235,0.84787,0.12496
0.81052,0.80662,0.84663,0.82131,0.11999
0.81310,0.80404,0.89712,0.57808,0.06282
0.80913,0.80537,0.84406,0.85191,0.12461
0.81243,0.80985,0.83636,0.85342,0.13163
