0.84320,0.84481,0.82831,0.84199,0.12701
0.83982,0.84242,0.81565,0.84031,0.13334
0.84498,0.84529,0.84218,0.83846,0.11092
0.84765,0.84717,0.85211,0.83039,0.10151
0.84510,0.84510,0.84509,0.82384,0.11143
