0.75650,0.73206,0.98305,0.11599,0.00154
0.75053,0.72529,0.98459,0.09060,0.00068
0.75493,0.73027,0.98357,0.08909,0.00051
0.75492,0.73010,0.98494,0.09716,0.00068
0.75285,0.72791,0.98408,0.10103,0.00137
