0.71127,0.68182,0.98425,0.00303,0.00000
0.70817,0.67840,0.98408,0.00219,0.00000
0.74465,0.71893,0.98305,0.00219,0.00000
0.71042,0.68086,0.98442,0.00286,0.00000
0.71350,0.68444,0.98288,0.00353,0.00000
