0.76925,0.75123,0.93632,0.77492,0.04348
0.77175,0.75474,0.92948,0.79089,0.04759
0.76653,0.74866,0.93221,0.77223,0.04605
0.77273,0.75594,0.92845,0.79711,0.05084
0.77407,0.75725,0.92999,0.78719,0.04844
