0.81035,0.79303,0.97090,0.56194,0.00702
0.80465,0.78642,0.97364,0.50664,0.00582
0.81278,0.79575,0.97073,0.57472,0.00805
0.80617,0.78823,0.97244,0.49874,0.00582
0.80333,0.78500,0.97330,0.48092,0.00616
