0.71887,0.68993,0.98716,0.00252,0.00000
0.72252,0.69399,0.98699,0.00067,0.00000
0.72105,0.69227,0.98785,0.00134,0.00000
0.72117,0.69240,0.98785,0.00151,0.00000
0.71052,0.68060,0.98785,0.00067,0.00000
