0.79533,0.78891,0.85484,0.84569,0.11588
0.79708,0.79128,0.85091,0.84602,0.12102
0.79157,0.78601,0.84303,0.86031,0.12958
0.79708,0.79283,0.83653,0.85443,0.13283
0.79147,0.78572,0.84474,0.85998,0.12461
